"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Highland Garden","Hollywood","FL","Miami-Fort Lauderdale","Broward",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168450,168450,163750,169900,172400,154900,157450,174950,203500,190000,185000,169900,190000,199000,182500,169000,163900,188450,188450,197000,195900,199450,214900,215000,195000,199000,217499.5,215000,217999.5,219000,217499.5,219450,225000,225000,219900
"Highland Park","Des Moines","IA","Des Moines","Polk",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,70000,70950,71950,71900,73900,74900,74200,75000,69950,67500,64900,71250,72500,73500,74900,73000,73000,75000,77500,78000,72900,70000,70000,73900,70950,73900,74900,74949.5,72900,74900,75000,74950,74900,78000,78000,75000,75000,76000,76000,76450,77000,75450,77000,80000,82500,79950,80000,77500,78000,81950,80000,80000,86450,86000,84950,87500
"Highland","Denver","CO","Denver","Denver",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504500,525000,470000,465000,472000,469495,468000,462950,450000,449950,470000,469500,469500,475000,479450,499500,540000,559900,565990,565990,565990,559000,607497.5,542000,590000,570000,535000,539000,539000,539000,539500,539500
"Bee Ridge","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,149900,173888.5,199900,199000,194450,199500,199200,210000,210000,199900,194900,203900,208950,199900,197000,197000,198500,207750,207500,2e+05
"Beaverdale","Des Moines","IA","Des Moines","Polk",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122900,122900,124900,122500,122900,124900,125000,120000,120000,121000,124950,136000,136000,142500,135000,131250,132500,136000
"Midtown","Houston","TX","Houston","Harris",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317450,287250,292000,289900,299000,297000,295000,289900,294900,294900,294900,288000,289000,289000,289000,289000,289000,288727.5,299999,298500,291450,289900
"South-West Coconut Grove","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000,530000,530000,487500,530000,530000,590000,602500,610000,592500,582500,575000,625000,704000
"Springdale","Stamford","CT","Stamford","Fairfield",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000,385000,379000,371950,332000,359000,354500,399000,394000,339000,335000,352000,325000,340000,345000,325000,325000,329000,325000,319000,319000,305000,301500,323700,330250,333000,350000,350000,369000,370950
"South Central Beach","Hollywood","FL","Miami-Fort Lauderdale","Broward",184,266750,269000,269900,275000,275000,265000,272450,266450,281444,288000,299000,280000,275000,264000,249900,249999.5,259700,259000,267000,260000,259900,275000,279000,285000,279000,279999.5,285000,285000,287450,289450,299000,3e+05,343994.5,310000,354500,354500,369000,365000,369000,369000,360000,365000,369900,375000,379000,375000,375000,375000,375000,375000,375000,369000,374950,377250,379250,395000,399000,399000,419500,420000,415000,429000,425000,432450,428500,428500,438750,426500,429000,429000,429000,410000,429000,429000,424250,425000,420000,415000,415000,429000,425000,429000,432250,427000,420000,422500,410000,418000,425250,434750,444900,430000,430000
"Great Neck Plaza","Great Neck","NY","New York","Nassau",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448500,453500,454000,459000,468000,460000,498888,508444,498000,528500,564000,575000,564055.5,519000,508000,489000,499444,489000,489000,476500,449500
"Southside Flats","Pittsburgh","PA","Pittsburgh","Allegheny",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251250,259000,249000,244000,249900,249900,249900,269000,249900,249900,275000,268000,239950,239900,249900,242450,249900,239900,239900,233700,234500,239000,239000,244000,229900,215000,237000,239000,230000,234500,254450,244900,236950,239000,240000,244450,260000,244425,254900,259250,249900,234950,229590,230000,227000,224950,248450,246000,242200,234900,234900,249250,259900,279425,264900,288950,286450
"Victoria Park","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000,369900,359000,399545,399900,399900,385000,394000,369450,365000,374499,374249.5,376500,358000,350000,358000,371830,397500,419000,409000,370000,427000,379000,355000,364000,399000,401395,399000,399000,424000,424000,424000,432000,405000,399000,398500,399450,404900,398500,399000,413450,441950,498700,497500
"South Semoran","Orlando","FL","Orlando","Orange",188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62450,64950,64900,61400,62400,65000,65000,69000,68000,64900,64900,63950,64950,65000,65450,65000,64900,65000,65000,65000,65000,65000,65000,67000,67000,67500,67500,68539,69150,69000,72050,74900,74900,79950,79899,80000,75500,74450,75000,75997.5,79000,75500,79000,83950,89450,85000,89000,86900,99500
"Century City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149000,1050000,1095000,1150000,1124444,1149500,1100000,1096000,1096000,1195000,1122000,1110000,1095000,1012000,1099000,1097000,1224000,1285000,1197000,1099500,1249000,1195000,1287000,1250000,1275000,1195000,1225000,1200000,1287500,1295000,1220000,1250000,1195000,1262500,1354500,1450000
"Cherry Creek","Denver","CO","Denver","Denver",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899450,899950,895000,909950,862500,850000,875000,824500,812000,796750,797000,775000,787000,787000,794500,809995,799000,778000,789000,788500,824950,870000,999000
"Lynnhaven Shores","Virginia Beach","VA","Virginia Beach","Virginia Beach City",191,,272450,274900,292450,290450,285250,279900,271000,275000,275000,275000,269000,257000,275000,275000,279000,267900,279000,265425,267475,265000,264725,269250,269500,249950,239500,239500,234950,235000,239250,229000,229900,229950,230000,230000,262475,249000,237500,224950,230000,260000,260000,267000,280000,249000,247000,249000,249000,230000,259900,249900,234950,249450,249900,241900,264900,269000,289000,274900,262500,262500,269000,281950,289900,292000,295000,279900,277250,255000,267000,259000,245000,239000,239000,239000,245000,256950,259450,259900,269900,261900,259900,259900,269950,265000,262450,275000,274900,259950,235000,239900,238000,234900
"West Yarmouth","Yarmouth","MA","Cape Cod","Barnstable",192,207950,217500,217500,215750,216450,199850,199800,204450,199800,2e+05,199000,191700,189250,179900,179900,179900,186625,192800,187900,184900,181350,185800,184900,184900,175950,179000,183500,189900,185000,189900,184000,185000,204450,177500,199900,179900,179900,194900,199900,199900,188450,188450,189000,197950,199900,198000,199450,202450,218450,216950,226500,209000,218000,219900,224000,225000,225000,225000,225000,224900,237000,219000,229900,229900,249000,248800,239450,230000,234900,230000,232450,229500,219900,228750,228250,214950,234900,244450,259450,249949.5,252400,239900,234474.5,234049,223800,215650,217450,223950,229000,229450,232400,229900,249900
"Marina","San Diego","CA","San Diego","San Diego",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000,799000,844000,899999,849000,831950,859900,864900,846400,849000,849450,889450,899000,899000,953900,987500,980000,997250,1035000,994450,994450,969000,986000,1049000,980000,979500
"Business District","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711000,718000,699000,699000,699000,690000,699000,648000,677500,599999,599999,628000,599999,643950,638950,690000,695000,661500,633500,672000,675000,699495,726500,747000,708500,699000,679344,708500,698888,709000,664250,678500,695000,678900,674900,661900,675000,689000,680000,726500,750000,742500,725000,720000,804444,725000,829000,839000,698500
"Beach","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",195,299000,299000,277000,290000,275000,264500,275000,272450,262000,271000,269000,269000,254000,262000,249900,250000,254900,249900,249900,249900,252475,275000,277000,275000,262950,269000,265000,264900,269000,289000,289000,292000,299000,299000,299900,299900,312500,314500,325000,319450,324999,340000,335000,338900,335000,339900,339000,345000,329900,329000,339950,329000,334000,336500,339000,349900,349000,339999,347777,340000,339250,339000,342499.5,335000,350000,354950,360000,349900,349900,360000,374900,370000,349900,350000,369000,365000,379000,379900,379000,389000,396750,398750,384950,379000,379900,385000,374999,369450,375000,388000,389000,386500,385000
"Coral Ridge Country Club","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304500,324000,329000,339000,329000,312000,304450,304450,299949.5,299000,299450,299900,294900,299900,299888,299900,299888,298838.5,297777
"Ormond-by-the-Sea","Ormond Beach","FL","Daytona Beach","Volusia",197,142450,142450,145000,145000,145000,144950,139500,138000,135000,124900,129000,129000,127000,135000,145000,144500,139450,145000,139000,139000,139000,135000,139450,130000,129000,129000,124900,124700,114900,124950,119912.5,124950,125000,129000,138950,139000,139900,137500,139900,139900,149949.5,149999,151000,147000,150000,150000,149950,150000,159900,152900,151450,159000,159460.5,158010.5,153400,165900,169000,169000,161250,159950,159900,160000,164000,164900,172400,189950,189900,203950,208000,199000,198000,189900,189000,198000,199900,192000,185000,187000,177500,174900,174775,174950,179200,186860.5,190000,179950,185805,189675,189900,199900,199900,204950,202400
"South Pointe","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",198,875000,850000,875000,8e+05,880000,899500,897000,9e+05,9e+05,905000,899000,879500,879000,950000,879000,799000,879000,879475,835000,858388.5,879000,922500,990000,995000,950000,1099000,1075000,1075000,1150000,1072500,1099000,982500,975000,1e+06,1100000,1e+06,1099500,1175000,1099000,1100000,1035000,1120000,1207000,1249500,1295000,1300000,1400000,1298000,1278000,1422500,1249000,1249000,1376000,1530000,1425000,1595000,1699000,1699000,1682500,1682500,1599900,1542000,1692000,1650000,1650000,1460000,1517000,1485000,1699000,1624500,1795000,1847500,1642000,1595000,1550000,1544500,1475000,1475000,1400000,1497500,1700000,1512500,1690000,1499995,1499995,1475000,1450000,1450000,1379400,1325000,1349995,1295000,1330000
"Villages of Oriole","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125900,124900,121000,123000,124900,123900,119700,119900,118000,115000,114850,114250,114200,115900,120000,122000,122500,124000,118500,119000,119900,123450,119900,119250,119700
"The Meadows","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177000,179450,175000,169900,169900,169900,175000,171975,179950,179950,185000,185000,179925,174900,179900,177000,174950,169950,169900,169900,185000,195000,195000
"Trilogy","Corona","CA","Riverside","Riverside",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444450,449000,448000,449000,461950,424000,449850,459000,449400,454000,459500,435000,437450,435000,449700,449900,449500,459900,473200,449450,439900,439250,432450,429900,439900,452499,459000,455000,455000,449900,449000,439900,439000,439000,440000,439950,427400,439900,445000,454950,459900,455000,449999,464900,468500
"Central Business District","Orlando","FL","Orlando","Orange",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299450,304950,299999,299949.5,299999,308500,315000,310000,305000,299000,299000,299000,295000,293900
"Downtown","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479450,499900,474900,477450,479450,549000,537000,487450,502000,539000,498500,499000,493000,515500,499000,495000
"Fourth Ward","Charlotte","NC","Charlotte","Mecklenburg",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e+05,395000,412000,399900,409500,409500,409500,405950,413400,389000,383000,344500,358950,359000,375000,380000
"Dennis Port","Dennis","MA","Cape Cod","Barnstable",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242400,239900,235000,237900,244900,244900,246000,264000,259900,255000,259900,255000,259900,257450,259900,259900,279900,239900,232000
"Hillcrest","Hollywood","FL","Miami-Fort Lauderdale","Broward",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132000,134000,124900,120000,120000,120950,125000,122450,118950,135000,129000,129250,125000,129250,119450,124000,124000,111000,106500,106500,119000,124000,121900,121000,124450,130000,134900,134950,140000,144400,140500,139000,132000,139450,145000,137400,139450,136950,135000,140000,139900,135000,145000,149900,149900,147000,149000
"The Strip","Las Vegas","NV","Las Vegas","Clark",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000,499000,549888,519500,549888,477444,467439,472444,499900,499000,499000,478000,459000,450000,456000,475000,479500,475000,468000,465000,459000,475900,465000,464000
"Central Beach Alliance","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429000,429000,429900,419500,427000,429000,425000,449999.5,448450,429000,424950,425000,399000,421999.5,397450,4e+05,429000,429000,440000,462450,448000,429950,429950,429900,465000,495000,526394,495000,495000,514000,515000,549000,549000,549000,550000,550000,514500,539000,525000,489900,479000,462000,462000,474900,499000,495000,520344,534450
"Harbordale","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,349000,349000,378900,325000,312000,299900,299450,279500,282000,289000,279500,279000,267000,262000,256000,255000
"Palm Club Village","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,99000,99000,107000,109000,111000,107000,108000,115000,117000,119450,119900,118950,114900,117000,119900,119900,114900,114900,114950
"Galt Mile","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",211,389000,360000,365000,365000,367450,369900,367450,369900,375000,375000,375000,369900,359000,359000,359900,359000,368250,359000,369000,359900,356250,369000,377450,389000,379000,399000,389901,399000,399000,399000,399000,399000,399000,399000,399000,370000,375000,369901,375000,379000,388750,369999,379900,399700,394000,399250,399500,399000,399700,399900,414500,409000,399900,389900,389450,390000,355000,369200,375000,343000,345000,359900,387450,379000,377000,375000,399000,414950,422450,394000,422450,419000,419000,427450,449000,455000,464500,449450,450000,469000,470000,470000,475000,477000,478880,464950,460000,451450,447000,449000,472450,474950,469500
"Downtown","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",212,,,,,,,,,,,,,,,,,,,,,,,,,,,462000,439900,424900,429000,403500,399900,399900,399450,404950,449000,439000,417500,465900,465900,465900,457500,485000,482000,5e+05,527500,510000,481950,485000,477000,449500,485000,450000,475500,475500,495000,494000,539900,516450,550000,549500,550500,499450,499900,499450,499900,499950,514900,529900,514900,525000,535000,549000,550000,521000,520000,529999.5,522500,512000,531950,531950,531950,549450,577500,599000,599000,599000,582499.5,585999,599000,575000,575000,575000
"East Bayside-India Street","Portland","ME","Portland","Cumberland",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,4e+05,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,457450,435000,425000,430000,425000,455000,477500,475000,435000,435000,435000,435000,435000
"Downtown","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,399445,370000,375000,377777,384988.5,388550,392200,399000,399000,395600,399000,386100,409900,442000,449500,449500,449000,434000,429000,429000,374450,389450,379900,392200,402450,414950,417450,392200,405000,390600,389000,389000,385000,379000,369000,389000,379499.5,399000,387000,375000,374500,369500,365000,367000,365000,365000,374000
"Bermuda Run","Advance","NC","Winston-Salem","Davie",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145450,145450,145450,153950,158900,153950,145000,149000,149900,153200,149000,149000,155000,155750,157700,156500,145000,145000,149900,149900,154900,160000,160000,158500,160000,159250,158500,147450,154450,151950
"Singer Island","Riviera Beach","FL","Miami-Fort Lauderdale","Palm Beach",216,425000,4e+05,380000,362500,360000,375000,369000,360000,367000,365000,367000,365000,350000,375000,345500,335000,339000,349500,350000,350000,349000,369900,348500,334500,337000,369900,369450,369900,389000,389000,389000,348500,399000,389000,399000,399000,399000,394500,390000,390000,389000,4e+05,399000,399500,409000,4e+05,4e+05,4e+05,413000,418500,424000,420000,410000,410000,417000,399000,395500,399000,398000,395000,395000,399499.5,399000,405000,399000,399000,425000,436950,434500,425000,425000,430000,439000,439000,429000,426500,424000,447000,445000,445000,434500,454500,429000,450000,469000,512500,525000,519000,499499.5,499000,495000,485000,485000
"Cypress Bend","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132000,131950,124900,128900,126900,124777,124138.5,122777,124750,134500,128600,135000,140000,139950,149000,149450,142450,153000,147500,152500,138000,153250,135000,132250,129900,129900,139900,139900,149000,149900,149000,149000,149450,154700,166450,159500,145250,149000,161250,161250,161250,162500,159250,160000,166000,165000,164999.5
"Playa Vista","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927000,932500,942000,969000,949000,929900,905000,927450,959500,969000,980000,988900,993900,998900,989000
"North Ocean City","Ocean City","MD","Salisbury","Worcester",219,309900,324950,332400,324484,309949.5,299900,295000,293250,285000,283389,269300,269000,269990,269000,274900,262692,265000,264750,259000,255000,259900,259900,259900,259000,239450,234692,234741.5,229900,229900,234400,229900,239450,237500,238500,239450,237500,236749.5,232450,239000,239900,234999,245000,239950,244950,239900,236200,237500,229700,234900,242000,243000,250000,245950,235000,239000,229900,244900,244900,239900,234900,226950,222400,224950,224950,237000,219900,229875,239900,237200,229900,243700,242500,230000,229000,229000,229950,229900,239000,229900,229500,229000,229900,234900,226999.5,229900,235795,239900,237000,239000,229000,237000,239000,234000
"Eastern Shores","North Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182700,186945,209000,210000,220000,212500,250000,249950,249000,244900,250000,244900,254500,241500,225000,249000,239000,259450,259700,259900,234000,230000,208000,209000,231500,239900,230000,239000,235000,239450,249000,237000,249000,236950,226500,249950,239900,239900,245000,249000,249500,252500,249000,259000,249000,235000,214950,214950,214950,224950,225000,249000,235000
"North Andrews Gardens","Oakland Park","FL","Miami-Fort Lauderdale","Broward",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,159900,149900,161950,155000,166450,164250,170000,168000,162450,159700,165000,162450,149900,159900,169900,173900,165000,169000,175000,172400,184900,199900,199900,199500,199000,199000,199000,194900,199900,211000,210000,210000,219000,219450,233500,229450,229000,221250,215000,224450,229000,229000,229500,237500,254450,242000
"Sea Pines","Hilton Head Island","SC","Hilton Head Island","Beaufort",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327000,329000,379000,346000,337500,329000,380000,369000,379900,369000,348500,346450,344450,336700,338500,349000,380000,372000,356500,355000
"East Ocean View","Norfolk","VA","Virginia Beach","Norfolk City",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,228700,203925,220700,205200,198900,198900,210485,215619.5,214900,212742,219900,219000,216450
"Bluffs","Jupiter","FL","Miami-Fort Lauderdale","Palm Beach",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284950,285000,249000,289000,294500,305000,305000,307000,309000,319700,304450,299900,299900,299900,319000,339000,334900,329000,335000,319450,339500,339500,345000,339000,334750,325000,325000,322000,319000,335000,329450,330750
"Downtown","Indianapolis","IN","Indianapolis","Marion",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308000,329000,329900,329000,311150,302400,319900,307400,302400,303650,302400,308650,325000,322496.5,325000,320000,330000,339000,342450,370000,350000,357500,345000,340000,356250,362500,370000,374900,370000
"East Bluff","Peoria","IL","Peoria","Peoria",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,63900,59900,59900,64900,59900,59900,62750,58500,57950,64750,65349.5,61500,59900,53950,50000,45450,46950,50000,53950,48900,49950,50000,52900,53450,51200,54900,55950,52500,49900,46000,48000,41000,39990,39945,39945,40000,44900,41170,47500,48900,51400
"Fairgrounds","Indianapolis","IN","Indianapolis","Marion",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,119400,114900,117000,130000,130000,129900,129950,125000,123950,119900,127900,119950,118900,126900,130000,133000,137500,144500,145000,144995,160400,159950
"Near Southeast","Indianapolis","IN","Indianapolis","Marion",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39950,39900,39500,39894,39444,39900,39900,39900,39500,39000,39000,39500,39500,40000,40000,39650,40000,39999,39550,39550,39900,39200,42500,39450,39900,39900,39900,39900,39900,42000,39950,37000,42500,39900,40000,41500,44450,44999,45450,45950,47700,45025,49900,49900,49949.5,53000,52000,54900,54900,49999,49999.5,49900
"Rittenhouse","Philadelphia","PA","Philadelphia","Philadelphia",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812000,850000,839000,804499.5,815000,844450,917499.5,899999,844950,869900,849000,799900,709000,701500,695000,795000,819000,875000
"The Brooks","Bonita Springs","FL","Fort Myers","Lee",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286000,286950,286900,282000,258500,269900,269900,269925,275000,269900,267450,255000,247000,243000,269900,272450,249900,269900
"North Ponce de Leon","Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359900,359900,356400,364950,375000,399000,404450,370000,372500,389000,374500,4e+05,410945,410945,410990,399000,351000,375000,395250,399000,4e+05,398000,404900,410000,410000,408750,407000,420000,395500,436500,429950,435000,459500,429000,427000,420000,420000,389950,396200,412500,415000,442450,415000,429000,432000,420000,396200
"North End","Bridgeport","CT","Stamford","Fairfield",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149925,149925,138000,138950,131400,129950,139000,132900,135775,131275,135775,132550,137000,132450,129450,132450,124900,124850,119900,119700,119900,122000,119999,129000,130550,135000,132450,132450,135000,121050,118999.5,110000,119950,122000,124000,129000,139000,139000,149950,131950,124700,146950,144950,157400,149500,152500,149500,139875
"The Island","Venice","FL","North Port-Sarasota-Bradenton","Sarasota",219,322450,325000,325000,325000,312450,299900,299900,299900,299700,299500,299000,297000,275200,277750,279000,274950,254450,274950,279000,274950,273450,270500,250000,258000,258000,250000,250000,262400,265000,249625,239450,265000,274900,284450,299900,299900,309000,309000,299000,294450,305000,307450,309900,299900,299900,3e+05,289900,299900,292500,299900,282450,299900,327900,319500,336800,333035,336800,341337.5,359900,367345,359900,369999,366499.5,359700,373295,349000,374284.5,349000,369900,377499.5,393250,399900,399900,399000,401499.5,379900,369949.5,369900,369900,359450,347450,374999,372449.5,392000,364400,389900,385000,389900,425000,419000,399700,381950,375000
"Coronado Beach","New Smyrna Beach","FL","Daytona Beach","Volusia",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,259900,224900,259000,269000,259900,249900,249900,249900,239900,247000,269500,245000,274500,271500,255000,259900,249500,265000,259950,268000,272000,269900,285000,277250,266000,278000,284999,269795,289900,292450,289900,279900,295000,299900,317500,330000
"Rancho La Costa","Carlsbad","CA","San Diego","San Diego",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362500,388000,389000,389000,375000,398000,393500,388000,391000,395000,415000,429000,398000,396500,369000,369000,393500,398500,419900,399950,399000,429700,449000,424950,449000,439450,455000,456250,449000,437500,429000,434250,459500,453500,459000,458500,479000,495000,484450,499999,489000,457450,447000,475000,480000,453000,480000,494500,485000,454444,479000
