"RegionName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"South Carolina",23,,,,,,,,,,,,,,,0.873631439319272,0.86960893004652,0.871916508538899,0.835051546391753,0.74375,0.720081135902637,0.729166666666667,0.745,0.765610859728507,0.729166666666667,0.837249373433584,0.841165413533835,0.8325,0.8325,0.817785714285714,0.818298122065728,0.827638572513288,0.78930245114666,0.877777777777778,0.847262247838617,0.806944444444444,0.841052631578947,0.875540345821326,0.854700854700855,0.834364686468647,0.85,0.877064736065228,0.876080691642651,0.909090909090909,0.865187629272136,0.855859375,0.885,0.817833556691559,0.774190647482014,0.797952047952048,0.811045761749987,0.860119047619048,0.823852617970265,0.813008130081301,0.908488527655096,0.896700381299773,0.938303341902314,0.909703504043127,0.875,0.861111111111111,0.883333333333333,0.966952054794521,0.956521739130435,0.969815112540193,1.04383992805755,0.876080691642651,0.902708124373119,0.891786190752811,0.933333333333333,0.81226178603896,0.821428571428571,0.944946965232764,0.883658008658009,1.01756198347107,1,0.977198697068404,0.976136363636364,0.989511530266951,1.00330760749724,0.998286203941731,0.95,0.95
"Louisiana",24,,,,,,,0.927455357142857,0.866666666666667,0.848076923076923,0.844820128325283,0.854174645729606,0.89907192575406,0.908333333333333,0.922947857511616,0.922619047619048,0.882572227399814,0.893948948948949,0.894109195402299,0.883333333333333,0.888363363363363,0.883333333333333,0.883333333333333,0.883333333333333,0.866666666666667,0.863636363636364,0.863636363636364,0.941666666666667,0.941666666666667,0.941666666666667,0.941666666666667,1,1,1,1,0.989729225023343,1,0.970089285714286,0.93452380952381,0.962715517241379,1,1.05483001658375,1,1,1,0.990625,1,1,0.988372093023256,0.963180534155111,0.933333333333333,0.945829750644884,1.0472027972028,1.04454890460583,1.11752069515142,1.07816711590296,1.08214285714286,1.04545454545455,1.01010101010101,1.01805265042305,1.04308193064102,1.0078564727955,1.02564102564103,1.05971479500891,1.04947552447552,1.03645833333333,1.07142857142857,1.06666666666667,1.02540205988482,1,1.125,1.0625,1.06125,1.06866077847386,1.08333333333333,1.1875,1.26811594202899,1.3,1.27272727272727,1.24670087773287,1.22069184089114,1.2
"Kentucky",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.776122112211221,0.705467372134039,0.678571428571429,0.666666666666667,0.660606060606061,0.663775510204082,0.673613597813796,0.757575757575758,0.749812593703148,0.75,0.722222222222222,0.722222222222222,0.722222222222222,0.724568965517241,0.722222222222222,0.741839762611276,0.741839762611276,0.724264705882353,0.710914085914086,0.71875,0.741839762611276,0.76,0.794558823529412,0.725,0.776155717761557,0.722651802656546,0.723611111111111,0.722727272727273,0.8,0.755703422053232,0.76563681852563,0.76920260856677,0.786978221415608,0.801011804384486,0.805882352941176,0.805555555555556,0.788246268656716,0.774417284072809,0.763157894736842
"Oregon",26,,,,,,,,,,,,,,,,,,,0.742689255189255,0.752164502164502,0.728125,0.742857142857143,0.749306839186691,0.764767932489452,0.787268518518519,0.805070357907617,0.85,0.866342288011696,0.852941176470588,0.844827586206897,0.843296916479477,0.852941176470588,0.880681818181818,0.90625,0.922920892494929,0.926935659760087,0.92948717948718,0.935294117647059,0.958333333333333,0.975304878048781,1.02555970149254,1,0.994444444444444,0.985477178423237,0.995238095238095,0.97,0.957764423076923,0.953429487179487,0.972222222222222,1.07753973417604,1.11003861003861,1.10440891472868,1.11614266396214,1.10109402464677,1.12307692307692,1.16239705416535,1.17768712768713,1.11682352941176,1.05,0.946004220570695,0.989454094292804,1.02083333333333,1.125,1.10578606442577,1.07758295625943,1.08333333333333,1.12292751108541,1.15176335980617,1.21283783783784,1.18797750424448,1.13793103448276,1.11850060459492,1.2202380952381,1.25,1.3,1.37674925032129,1.41574585635359,1.38221153846154,1.37550721370604,1.38137644508671,1.36017656500803
"Oklahoma",27,,,,,,,,,,,,,,,,,,,,,0.639540110028406,0.668421052631579,0.640394088669951,0.645197044334975,0.669411764705882,0.637626262626263,0.641176470588235,0.668421052631579,0.68114224137931,0.698193473193473,0.679681063904908,0.650190234885514,0.675795053003534,0.678327645051195,0.68941504178273,0.7,0.702247191011236,0.700082372322899,0.7,0.707738095238095,0.715695952615992,0.71875,0.691881918819188,0.686378035902851,0.678571428571429,0.678571428571429,0.6875,0.713470319634703,0.702686095505618,0.713470319634703,0.713470319634703,0.713470319634703,0.704585401157982,0.697913354531002,0.696428571428571,0.7,0.699745547073791,0.696862934362934,0.689535107098261,0.668449197860963,0.7,0.687257726092678,0.654054054054054,0.668651260833978,0.668202764976959,0.7,0.656953093611892,0.676852258692761,0.668154761904762,0.696022727272727,0.676609848484849,0.699013157894737,0.683453237410072,0.7,0.728749393056567,0.75,0.75,0.74375,0.734265350877193,0.743475168532377,0.739130434782609
"Connecticut",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05263157894737,1.05470583633234,1.06824925816024,1.00446428571429,1.02941176470588,1.05519480519481,1.05,1.0104852876592,1.01518171371113,1.03245856353591,1,0.95,0.955602108036891,0.968947784810127,0.979991996798719,1,1,1.01207590569293,1,0.997874186417024,0.96875,0.944444444444444,0.9375,0.96875,0.992063492063492,1,1.01036269430052,1.01540616246499,1.02083333333333,1.00806451612903,1.02352718215291,1.01010101010101,1,1,0.995445344129555,1.01854674796748,1.02366255144033,1.06666666666667,1.06742424242424,1.04490469208211,1.05555555555556,1.05,1.0231949120838,0.991408232161204
"Iowa",29,,,,,,,,,,,,0.740789473684211,0.702702702702703,0.694004860123281,0.788115631691649,0.792020722548106,0.795590185676393,0.845,0.770917466622531,0.813978843834091,0.833333333333333,0.833333333333333,0.825,0.799170951156812,0.794239130434783,0.78125,0.769263285024155,0.788888888888889,0.789552628828264,0.788194444444444,0.794097222222222,0.772727272727273,0.840934065934066,0.884523809523809,0.85625,0.830263157894737,0.844907407407407,0.807846153846154,0.820113163232625,0.830263157894737,0.85,0.884523809523809,0.881451093951094,0.852380952380952,0.852380952380952,0.830263157894737,0.870625,0.86875,0.8625,0.852380952380952,0.878311688311688,0.864467592592593,0.876623376623377,0.88,0.83125,0.810669456066946,0.810669456066946,0.80548048048048,0.805555555555556,0.804924242424242,0.835322195704057,0.892857142857143,0.875811688311688,0.867052023121387,0.914868233618234,0.864955357142857,0.847069597069597,0.830564784053156,0.862068965517241,0.823618718742558,0.807291666666667,0.824652777777778,0.835235920852359,0.906344410876133,0.92807924203273,0.889570552147239,0.880281690140845,0.87962962962963,0.871875,0.860201097983053,0.828347578347578
"Mississippi",30,,,,,,,,,,,,,,0.70141065830721,0.724110348056813,0.698205329153605,0.665833333333333,0.590593434343434,0.590277777777778,0.604347826086956,0.65,0.675,0.666666666666667,0.70141065830721,0.65,0.658333333333333,0.709393346379648,0.706780006523157,0.655660377358491,0.709393346379648,0.720930232558139,0.720930232558139,0.710118359936812,0.707981220657277,0.695,0.7,0.644250107337356,0.637626262626263,0.632996632996633,0.64375,0.543997668997669,0.557142857142857,0.579166666666667,0.579166666666667,0.583333333333333,0.6,0.597366185216653,0.6,0.6,0.615384615384615,0.625,0.64,0.612373737373737,0.611111111111111,0.63,0.64,0.676392572944297,0.640512820512821,0.634703196347032,0.605263157894737,0.613636363636364,0.666666666666667,0.668525544255522,0.669642857142857,0.625,0.645833333333333,0.641286751266385,0.702237136465324,0.625300769971126,0.631106627017842,0.625,0.63508064516129,0.625601539942252,0.645161290322581,0.64,0.686578743211792,0.700934579439252,0.7375,0.692096642813975,0.678521291530182,0.663157894736842
"Arkansas",31,,,,,,0.555555555555556,0.569711538461538,0.576923076923077,0.588428962402656,0.558002835043604,0.556513409961686,0.54951690821256,0.647368421052632,0.685011709601874,0.719381688466112,0.722312880495259,0.751633986928105,0.749149659863946,0.6171875,0.602836879432624,0.612159329140461,0.638157894736842,0.62463823519248,0.587325987505534,0.583333333333333,0.637706398348813,0.647717729066935,0.641025641025641,0.679938867438867,0.672619047619048,0.636363636363636,0.638888888888889,0.631818181818182,0.635607387358701,0.690454545454545,0.671620046620047,0.647058823529412,0.647058823529412,0.642857142857143,0.638157894736842,0.675675675675676,0.671140939597315,0.627240143369176,0.625,0.61353950580698,0.611111111111111,0.598659003831418,0.60131195335277,0.625,0.60131195335277,0.610294117647059,0.677123552123552,0.703225806451613,0.690909090909091,0.703225806451613,0.687103594080338,0.669567510548523,0.661111111111111,0.639285714285714,0.65,0.655172413793103,0.675,0.666878425510713,0.653929676344598,0.656533575317604,0.663194444444444,0.68,0.652225130890052,0.658190740901589,0.66,0.663888888888889,0.673230215827338,0.689625506072874,0.69965034965035,0.68,0.683651026392962,0.681306306306306,0.681562244062244,0.679366515837104,0.687857142857143,0.681562244062244
"Kansas",32,,,,,,,0.638888888888889,0.636924524125719,0.625,0.596816976127321,0.537651515151515,0.6,0.624618514750763,0.661212121212121,0.674801587301587,0.659177583697234,0.689655172413793,0.658333333333333,0.62746062992126,0.658589743589744,0.640231203264628,0.660188679245283,0.6859228362878,0.62862669245648,0.619791666666667,0.634920634920635,0.656551142785984,0.696852060982496,0.716402116402116,0.69047619047619,0.680622710622711,0.697916666666667,0.718206770356816,0.74375,0.738823529411765,0.735147058823529,0.683482142857143,0.667728237791932,0.68125,0.704953561065741,0.740740740740741,0.693376068376068,0.670760510155881,0.699823943661972,0.704421768707483,0.678302752293578,0.735294117647059,0.705882352941177,0.727008456659619,0.790927601809955,0.785281385281385,0.766768416768417,0.76875,0.758098223615465,0.777777777777778,0.758620689655172,0.696133873950775,0.681818181818182,0.641974781949185,0.638528138528139,0.647695035460993,0.651041666666667,0.665822044422329,0.644444444444444,0.633879781420765,0.607734806629834,0.690184049079755,0.648529411764706,0.690789473684211,0.677950175332056,0.607142857142857,0.651041666666667,0.658333333333333,0.686349693251534,0.739644970414201,0.736721873215306,0.758419570702454,0.730812641083521,0.735294117647059,0.680379746835443,0.680267884144196
"Utah",33,,,,,,,,,,,,,,,,,,,,,0.745089626239512,0.785797438882421,0.755813953488372,0.775401069518717,0.748655913978495,0.771144278606965,0.801282051282051,0.805613305613306,0.816228070175439,0.812790697674419,0.815789473684211,0.80188679245283,0.790697674418605,0.805555555555556,0.813793103448276,0.790697674418605,0.78125,0.788235294117647,0.787818434460398,0.796666666666667,0.830160239000543,0.829166666666667,0.822352941176471,0.794217914438503,0.795392156862745,0.795,0.7995,0.8,0.805613305613306,0.818713450292398,0.819112627986348,0.833333333333333,0.812790697674419,0.833333333333333,0.833333333333333,0.838709677419355,0.836120401337793,0.856190476190476,0.825041459369818,0.779513888888889,0.798378827080638,0.833333333333333,0.838334946757018,0.817744755244755,0.80454016298021,0.842991524536989,0.864063629790311,0.86765180878553,0.868521184697655,0.884315906562848,0.898387096774194,0.825714285714286,0.936764485581027,0.94,0.935294117647059,0.955622044917258,0.9375,0.935647058823529,0.9575,0.969844243835046,0.955014749262537
"Nevada",34,,,,,,,,,,,0.49906600249066,0.571428571428571,0.654960935429663,0.688461538461538,0.685483870967742,0.703441295546559,0.708037825059102,0.687403846153846,0.651041666666667,0.651041666666667,0.681818181818182,0.677777777777778,0.689799331103679,0.696627046138219,0.71173104434907,0.7,0.714285714285714,0.709779179810726,0.698324022346369,0.702972938549089,0.726552179656539,0.733695652173913,0.729126694806856,0.726141078838174,0.736454505784403,0.719913542617092,0.71767066997296,0.718624352936837,0.716253443526171,0.718447245570651,0.725,0.728862973760933,0.735185897744216,0.736793327154773,0.734700047804931,0.722612379802966,0.723170378941279,0.731602367658788,0.733137829912023,0.735992402659069,0.748933552006402,0.765156349712827,0.76707474043319,0.78125,0.791097399735566,0.785616705698673,0.777777777777778,0.775978407557355,0.775945683802134,0.776666666666667,0.789578111946533,0.786713286713287,0.786989417295439,0.796178343949045,0.80755186681642,0.818598559266536,0.785324439053972,0.790676080270166,0.787292817679558,0.786894756962096,0.787995836072759,0.838582113860738,0.821728698558525,0.823249222639847,0.838414850621853,0.832072617246596,0.832805199486088,0.839373875228222,0.850995504174695,0.865722031797054,0.821917808219178
"New Mexico",35,,,,,,,,0.8125,0.8,0.75,0.714285714285714,0.707142857142857,0.734313725490196,0.790625,0.898058252427185,0.885614606583419,0.916666666666667,0.8125,0.766758494031221,0.766666666666667,0.775,0.79566734763364,0.777777777777778,0.773888888888889,0.777777777777778,0.783958333333333,0.804831816928591,0.82051282051282,0.833333333333333,0.850212601468883,0.85427135678392,0.833333333333333,0.831202046035806,0.832841401023219,0.833913043478261,0.889485981308411,0.831202046035806,0.821799307958478,0.794251134644478,0.8,0.833333333333333,0.872817955112219,0.81125,0.833333333333333,0.791208791208791,0.791039603960396,0.798611111111111,0.809859154929577,0.792307692307692,0.809859154929577,0.791872937293729,0.825,0.794701986754967,0.78,0.821089023336214,0.785714285714286,0.777777777777778,0.777777777777778,0.791666666666667,0.785714285714286,0.785714285714286,0.8,0.826422859830668,0.777777777777778,0.795,0.777777777777778,0.833333333333333,0.8125,0.827845719661336,0.809859154929577,0.817765151515152,0.814583333333333,0.842991262316416,0.823030303030303,0.809642857142857,0.823030303030303,0.823529411764706,0.845384615384615,0.850183823529412,0.86875,0.86
"West Virginia",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800411522633745,0.832575265323803,0.779900568181818,0.822706844271172,0.785416666666667,0.75,0.655882352941176,0.714285714285714,0.710900473933649,0.70834139342941,0.705832332933173,0.708333333333333,0.625,0.710900473933649,0.753787878787879,0.6875,0.75,0.817307692307692,0.78125,0.748076923076923,0.664423537871524,0.709196252465483,0.696153846153846,0.675675675675676,0.750750750750751,0.707803178143295,0.745562130177515,0.821298227320125,0.804545454545455,0.772058823529412,0.725,0.695
"Nebraska",37,,,,,,,,,,,,,,,,,,,,,0.730769230769231,0.705882352941177,0.685344827586207,0.685344827586207,0.707291666666667,0.718181818181818,0.707142857142857,0.670103092783505,0.73015873015873,0.746196746196746,0.773333333333333,0.784166666666667,0.785714285714286,0.777687315386837,0.765625,0.776,0.776,0.803809523809524,0.7935,0.825,0.859459459459459,0.85625,0.808333333333333,0.804535637149028,0.824,0.780869565217391,0.795,0.792307692307692,0.856696428571428,0.861557231588288,0.852713178294574,0.847826086956522,0.82,0.857142857142857,0.868873083503875,0.9,0.875,0.859459459459459,0.913617886178862,0.76941043814433,0.773908544204936,0.819587628865979,0.783333333333333,0.78452380952381,0.818965517241379,0.823529411764706,0.818965517241379,0.80290884421554,0.8125,0.825,0.853242320819113,0.8,0.849056603773585,0.849056603773585,0.936645962732919,0.936645962732919,0.833333333333333,0.851878892368319,0.87216301843318,0.850856723131524,0.89760018639329
"Idaho",38,,,,,,,,,,,,,0.621301775147929,0.629066985645933,0.626315789473684,0.65,0.65,0.643564356435644,0.661111111111111,0.662987987987988,0.65,0.643243243243243,0.628174603174603,0.631818181818182,0.65,0.638888888888889,0.65,0.657894736842105,0.665458937198068,0.676688081375895,0.6875,0.691666666666667,0.675675675675676,0.675,0.695,0.695,0.675675675675676,0.680625,0.68125,0.685,0.714990138067061,0.71875,0.722222222222222,0.725,0.70534188034188,0.71483995584989,0.722222222222222,0.722222222222222,0.725,0.75,0.751506024096386,0.765511684125705,0.741613339021616,0.725,0.74375,0.738313563290151,0.75,0.75,0.75,0.729166666666667,0.727083333333333,0.722222222222222,0.713636363636364,0.744047619047619,0.725,0.795833333333333,0.784023668639053,0.8125,0.765384615384615,0.81,0.768445209409065,0.804924242424242,0.8,0.788644405130473,0.825,0.836393884397514,0.852941176470588,0.857843137254902,0.85,0.851728320194057,0.85
"Hawaii",39,,,,,,,,,,,,,,1.83946488294314,1.75094696969697,1.7391929651545,1.82823129251701,1.78571428571429,1.80510177880486,1.99,1.9,1.90277547638774,2.07676130389064,2.2,2.21343873517787,2.23364700697209,2.16666666666667,2.1978021978022,2.16666666666667,2.22013115721997,2.16666666666667,2.21354166666667,2.17028985507246,2.14285714285714,2.25694444444444,2.25,2.16182828906733,2.08926875593542,2.08810068649886,2.125,2.36111111111111,2.25265017667845,2.2,2.34215885947047,2.35243055555556,2.15850035143021,2.25752508361204,2.33352781019059,2.48419173382271,2.3121387283237,2.40611155859847,2.53276108726753,2.45019364645574,2.42530370690483,2.39921363040629,2.4,2.37942001242678,2.4,2.35783881315156,2.33398184176394,2.34870892018779,2.25,2.36165791776028,2.3125,2.40740740740741,2.31362467866324,2.60072463768116,2.36842105263158,2.39158163265306,2.3,2.34143518518519,2.4896694214876,2.36363636363636,2.39095315024233,2.36162264548037,2.42522389698386,2.44444444444444,2.39520958083832,2.46153846153846,2.44318181818182,2.405
"New Hampshire",40,,,,,,,,,,,,,,,,,,1.14845522778844,1.055,1.04761904761905,1.06132075471698,1.0078125,1,1.07692307692308,1.06642529394895,1.01626016260163,1.10535266738274,1.0937215184105,1.08381502890173,1.10555555555556,1.11875,1.12361111111111,1.12222222222222,1.12021857923497,1.1,1.09090909090909,1.09090909090909,1.1140866873065,1.10634920634921,1.10560796645702,1.17342657342657,1.14980289093298,1.15663452053372,1.15307486631016,1.12626794258373,1.16666666666667,1.16666666666667,1.16666666666667,1.16666666666667,1.18877192982456,1.22222222222222,1.22111111111111,1.21599264705882,1.2,1.21666666666667,1.2,1.1666059059424,1.22126436781609,1.15122027498508,1.10689437065149,1.12826287664718,1.1531239137991,1.17183154549066,1.14321237081358,1.17727272727273,1.2820395738204,1.20729104129144,1.16666666666667,1.246875,1.19697345571818,1.17820945945946,1.19145439605587,1.11051827614881,1.12372448979592,1.16862745098039,1.16279069767442,1.10208333333333,1.11470588235294,1.12244897959184,1.16862745098039,1.1
"Rhode Island",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06035923141186,0.875,0.957556935817805,0.967708333333333,1.125,0.99375,0.944444444444444,0.983492493744787,1,1.0625,1.02170337450216,1.03125,1.08823529411765,1.0928258644222,1.1284544123011
"Montana",42,,,,,,,,,,,,,,,,,0.80952380952381,0.80952380952381,0.826923076923077,0.829861111111111,0.866666666666667,0.903409090909091,0.883333333333333,0.909090909090909,0.909090909090909,0.867314566577301,0.799715909090909,0.866666666666667,0.9119274136716,0.909373959373959,0.883333333333333,0.875,0.887276785714286,0.880442176870748,0.898763368983957,0.917083333333333,0.910454545454545,0.9,0.885416666666667,0.893569853338063,0.9175,0.929038281979458,0.927619047619048,0.9,0.858516483516483,0.910795454545455,0.885890151515151,0.903409090909091,0.90888942617666,0.895,0.883333333333333,0.9125,0.935294117647059,0.969387755102041,0.977374431456937,0.929054054054054,0.92444818340022,0.923295454545455,0.89046201814059,0.85,0.846559766360314,0.910795454545455,0.909780659401297,0.907291666666667,0.868055555555556,0.881410256410256,0.936524453694069,0.882352941176471,0.927197802197802,0.907842157842158,0.952941176470588,0.945233585858586,0.909090909090909,0.909090909090909,0.922619047619048,0.965909090909091,1.00472813238771,1.01273885350318,0.993333333333333,0.986394557823129,0.982142857142857
"Alaska",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04603670835014,1.12028032036613,1.25,1.14756944444444,1.21512151215122,1.13472222222222,1.2,1.21252204585538,1.20192307692308,1.20833333333333,1.20192307692308,1.25,1.25,1.2484375,1.21252204585538,1.22222222222222,1.23571428571429,1.24196428571429,1.24583333333333,1.24196428571429,1.27777777777778,1.25,1.24661729036729,1.23809523809524,1.23390804597701,1.25,1.20582706766917,1.22222222222222,1.19047619047619,1.0746719160105,1.14966568185352,1.15909090909091,1.12517730496454,1.14688552188552,1.16666666666667,1.21987734487734,1.22222222222222,1.23229166666667,1.125,1.10576923076923,1.08149426331245,1.11764705882353,1.12701612903226,1.08225108225108,1.109375,1.16525423728814,1.125,1.15483870967742,1.09444444444444,1.09472222222222,1.1098369011213
"North Dakota",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.886922320550639,0.935012755102041,0.95311986863711,0.86875,0.922619047619048,0.8125,0.851851851851852,0.804761904761905,0.835509838998211,0.794736842105263,0.805555555555556,0.816326530612245,0.813858695652174,0.828703703703704,0.851604278074866,0.846186321418519,0.821428571428571,0.81959706959707
"District of Columbia",45,,,,,,,,,,,,,,,,,,,,,,,,,3.18609022556391,2.92307692307692,2.75,2.76470588235294,2.75,2.70106186518929,3.17174515235457,3.09884458221784,3.03605313092979,2.77638888888889,2.90618077775043,2.89172771672772,2.77136258660508,2.80719187875322,2.84615384615385,2.88235294117647,3.14885496183206,3.3259587020649,3.25765306122449,3.10192023633678,2.84009433962264,2.91666666666667,2.78823529411765,2.78823529411765,2.76085761407367,2.6547619047619,2.90909090909091,3.12972972972973,3.13209840929696,3.1992438563327,3.13961038961039,3.14019647973803,3.13636363636364,3.14009661835749,3.14645308924485,3.08333333333333,3.24803149606299,3.42969348659004,3.45833333333333,3.50378787878788,3.89561270801815,3.44913793103448,3.87898612928998,3.33861283643892,3.44223826714801,3.32641770401107,3.14716494845361,3.27142857142857,2.94972445729416,3.03529411764706,3.13259259259259,3.12199397041296,3.14814814814815,3.13153153153153,3.13339301700985,3.30454545454545,3.17647058823529
"Wyoming",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846052631578947,0.772727272727273,0.86875,0.899859943977591,0.882352941176471,0.882352941176471,0.883333333333333,0.892857142857143,0.976923076923077,0.948464912280702,0.882352941176471,0.971825396825397,1.04,1,0.969572368421053,0.994444444444444,0.994444444444444,0.9375,0.866071428571429,0.906862745098039,0.931372549019608,0.988461538461539,0.958527524484971,0.971428571428571,0.915271966527197,0.925925925925926,0.960144927536232,0.928571428571429,0.884615384615385,0.911458333333333,0.899024024024024,0.923347251217815,0.87719298245614,0.895432692307692,0.951663011695906,0.966666666666667,0.866666666666667,0.888888888888889,0.833333333333333,0.884615384615385,0.892857142857143,0.886524822695035,0.886524822695035,0.888157894736842,0.906848086124402,0.89781746031746,0.899280575539568,0.915446365561045,0.9
