"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"10033","New York","NY","New York","New York",108,,,,,,,1525,1495,1495,1485,1550,1525,1475,1550,1550,1525,1550,1550,1550,1550,1725,1700,1800,1800,1767.5,1750,1772.5,1700,1700,1700,1725,1750,1725,1795,1800,1800,1795,1750,1750,1800,1775,1795,1800,1825,1850,1950,1950,1955,2000,1995,2000,2000,2000,2000,2000,2000,2100,2150,2200,2100,2097.5,2095,2000,2050,2150,2195,2150,2162.5,2025,2100,2350,2225,2195,2150,2033.5,2275,2250,2292,2195,2200,2175,2200,2200,2150
"11210","New York","NY","New York","Kings",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1500,1549.5,1425,1350,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,1495,1515,1500,1450,1400,1450,1450,1500,1450,1500,1550,1700,1800,1795,1799.5,1750,1750,1800,1885,1900,1800,1750,1800,1695,1700,1700,1700,1849,1800,1962.5,1795,1800,1750,1775,1800,1799,1799,1799.5,1750,1787.5
"10036","New York","NY","New York","New York",110,,,,,,,,,,,,,,,,,,3200,3250,3200,3190,3197.5,3199,3200,3200,3200,3172.5,3142.5,3100,3135,3190,3195,3200,3200,3200,3200,3235,3200,3200,3195,3200,3200,3200,3250,3400,3300,3287,3295,3390,3325,3350,3375,3475,3450,3495,3250,3250,3195,3395,3250,3190,3057.5,3000,3010,3144,3195,3200,3250,3195,3190,3117,3250,3097.5,3426,3030,3125,3225,3127,3085,3206,3250,3250,3250,3250
"10010","New York","NY","New York","New York",111,,,,,3050,2812.5,2925,2995,3100,3099,3100,3300,3250,3350,3250,3200,3250,3149,3150,3300,3400,3500,3400,3350,3300,3395,3295,3300,3395,3350,3395,3370,3395,3395,3350,3450,3480,3400,3400,3400,3400,3400,3395,3400,3450,3500,3495,3600,3650,3597.5,3650,3500,3500,3500,3647,3495,3500,3590,3595,3647,3644,3600,3595,3600,3600,3600,3587.5,3795,3765,3562.5,3600,3503,3595,3650,3600,3580,3650,3595,3695,3695,3673,3672.5,3695,3688
"76549","Killeen","TX","Killeen","Bell",112,,,,,,,,,,,625,595,600,625,649,639.5,649.5,649.5,675,750,650,650,650,650,677.5,655,675,700,625,659,650,677.5,695,695,725,775,750,707.5,707.5,700,750,750,750,750,795,750,790,795,795,800,795,795,775,795,795,795,775,775,795,800,800,795,795,795,795,775,775,790,775,785,737.5,785,700,725,795,750,750,750,795,795,775,760,750,707.5
"19103","Philadelphia","PA","Philadelphia","Philadelphia",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.5,1995,1699.5,1900,1920,1957.5,1850,1775,1850,1770,1825,1900,1850
"11106","New York","NY","New York","New York",114,,,,,,,,,,,,,,,,,,,,,1825,1750,1750,1800,1950,1850,1800,1862.5,1872.5,1925,1837.5,1900,1862,2000,2070,2100,2100,2000,2000,1950,2000,2050,2086.5,2100,2100,2100,2091,2100,2150,2150,2187.5,2133,2100,2100,2100,2150,2195,2195,2200,2100,2150,2200,2200,2200,2200,2250,2225,2195,2250,2250,2300,2100,2100,2250,2197.5,2200,2100,2100,2100,2150,2100,2172.5,2154,2200
"10022","New York","NY","New York","New York",115,,,,,2900,2950,2800,3000,3150,3250,3100,3025,3065,3272.5,3200,3100,3100,3100,2825,3025,2900,2900,2900,3000,3200,3200,3200,3170,3200,3150,3195,3192.5,3100,3195,3150,3150,3200,3150,3200,3200,3250,3262.5,3250,3300,3350,3250,3375,3300,3300,3200,3047.5,3200,3399.5,3500,3597.5,3300,3490,3450,3500,3395,3285,3200,3295,3283.5,3200,3400,3400,3400,3195,3175,3295,3400,3325,3500,3425,3350,3310.5,3300,3300,3400,3500,3397.5,3250,3300
"33178","Doral","FL","Miami-Fort Lauderdale","Miami-Dade",116,,,,,,,,,,2000,2100,2025,2050,2000,2100,2100,2050,2000,2000,2000,2000,2000,2100,2200,2100,2100,2200,2100,2100,2100,2100,1900,1900,1900,2000,2050,1975,1850,1900,2000,2062.5,2050,2050,2100,2100,2100,2200,2150,2100,2025,2200,2375,2300,2000,1950,2000,1886.5,1862.5,1950,1900,1950,2000,2000,2050,2100,2100,2250,2290,2000,2200,2250,2300,2000,2300,2200,2100,2150,2150,2100,2197.5,2200,2200,2200,2225
"33180","Aventura","FL","Miami-Fort Lauderdale","Miami-Dade",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.5,1950,2050,2300,2000,2250,2400,2485,2300,2200,2400,2450,2485,2500,2500,2500,2500,2650,2650,2600,2675,2750,2500,2500,2500,2500,2500,2450,2400,2425,2497.5,2500,2550,2475,2412.5,2470,2490,2437.5,2500,2400,2450,2350,2300,2250,2300,2300,2300,2250,2300,2400,2500,2470,2450,2500,2500,2500
"11432","New York","NY","New York","Queens",118,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1500,1650,1575,1475,1575,1587.5,1625,1587.5,1500,1550,1500,1500,1450,1475,1500,1525,1575,1650,1568,1601,1550,1600,1625,1575,1550,1600,1650,1700,1695,1699,1600,1650,1725,1795,1650,1700,1650,1650,1750,1795,1650,1795,2000,1897.5,1650,1750,1833,1795,1850,1825,1875,2010,2047,2190.5,2383,2200,1985
"02124","Boston","MA","Boston","Suffolk",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2000,2010,2200,1850,1800,1800,1850,1850,1830,1807.5,1900,1975,1950,2050,2000,1850,1800,1875,1850,1850,1900,1900,1850,2050,2055,2000,1900,1962.5,1970,1850,2100,1850,1875,2000,2050,2150,2100,2130,2100
"59101","Billings","MT","Billings","Yellowstone",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,585,575,575,575,525,562.5,575,595,595,595,595,595,612.5,625,600,595,607.5,595,625,625,650,595,595,595,595,592.5,595,550,575,595,640,585,550,550,575,595,590,577.5,587.5,620,595,595,579
"10065","New York","NY","New York","New York",121,,,,,,,3300,3195,3225,3195,3200,3300,3600,3222.5,3000,3000,3050,3172.5,3000,3295,3325,3450,3495,3400,3500,3425,3500,3450,3425,3500,3600,3500,3500,3450,3500,3495,3500,3495,3450,3400,3495,3500,3500,3425,3600,3500,3450,3200,3295,3495,3450,3400,3595,3500,3500,3450,3497.5,3500,3495,3450,3495,3500,3450,3495,3450,3490,3695,3295,3200,3250,3200,3200,3395,3284,3297.5,3350,3450,3295,3299,3249.5,3295,3498,3000,3225
"11222","New York","NY","New York","Kings",122,,,,,,,,,,,,,,,,,,,,,,2600,2725,2450,2400,2000,2250,2400,2400,2400,2700,2675,2700,2800,2850,2800,2800,2800,2700,2600,2600,2600,2700,2950,2950,2800,2850,2815,2900,2849,2800,2800,2795,2700,2841,2995,2915,2861,2900,2917.5,2950,2800,2800,2700,2750,2750,2897.5,2800,2900,2950,2850,2895,2895,2850,2697.5,2790,2759.5,2750,2777.5,2799,2899,2899,2800,2849
"10040","New York","NY","New York","New York",123,,,,,,1385,1415,1350,1300,1300,1400,1450,1350,1350,1296,1250,1325,1325,1375,1300,1325,1350,1450,1400,1450,1400,1413.5,1395,1375,1400,1450,1450,1475,1487.5,1458,1500,1500,1500,1495,1500,1500,1500,1500,1500,1550,1625,1700,1675,1700,1650,1650,1650,1700,1700,1675,1700,1700,1697.5,1675,1750,1700,1697,1650,1650,1625,1625,1650,1650,1672.5,1700,1850,1650,1625,1662.5,1637.5,1797.5,1750,1700,1772.5,1850,1850,1895,1800,1800
"33134","Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2300,2350,2250,2200,2300,2375,2300,2300,2000,2175,2000,2225,2200,2350,2400,2300,2300,2325,2400,2300,2325,2300,2350,2300,2350,2350,2350,2300,2200,2087.5,2197.5,2400,2350,1995,1925,1975,1950,1999,2150,2075,1925,1900,1950
"60645","Chicago","IL","Chicago","Cook",125,,,,,,,,,,,,,,,,,,,,,,,,1125,997.5,950,1075,1075,1095,1100,1097.5,1150,1100,975,995,985,975,995,995,995,995,1015,1015,995,1000,1100,1125,1100,1100,1095,1100,1050,985,1050,1100,1100,1095,1100,1050,1075,1112.5,1237.5,1300,1300,1300,1285,1250,1250,1095,1150,1100,1132.5,1135,1100,1150,1250,1300,1325,1325,1325,1325,1300,1250,1225
"11561","Long Beach","NY","New York","Nassau",126,,,,,,,,,,,,,,,,,,,,,,,,,2000,2175,2000,1950,1997.5,2100,2100,2100,2150,2000,2100,2050,1987.5,1900,1850,1800,1800,1800,1850,1925,2000,2050,2100,2100,2000,2000,2090,2065,2187.5,2100,2280,2300,2450,2600,2300,2300,2200,2200,2200,2200,2300,2400,2300,2290,2290,2000,2000,1980,2300,2175,2265,2497.5,2472.5,2600,2600,2700,2500,2300,2222.5,2245
"06790","Torrington","CT","Torrington","Litchfield",127,,,,,,,,,,,,,775,775,775,750,775,775,750,750,750,750,700,775,775,750,737.5,750,795,775,795,800,782.5,750,750,750,775,797.5,795,780,775,775,775,775,775,800,800,800,800,785,797.5,775,795,795,775,775,795,800,825,825,812.5,850,850,825,825,825,800,800,800,800,800,837.5,850,825,825,800,800,800,825,800,800,837.5,825,800
"11435","New York","NY","New York","Queens",128,,,,,,,,,,,,,,,,,,,,,,,,,,1512.5,1612,1550,1487.5,1387,1450,1362.5,1400,1400,1395,1375,1375,1384,1400,1426,1450,1450,1450,1450,1495,1550,1575,1625,1750,1602.5,1675,1650,1598,1598,1599,1650,1775,1739,1775,1760,1695,1725,1735,1750,1750,1750,1749,1800,1725,1750,1750,1800,1725,1695,1695,1700,1700,1747.5,1750,1775,1799,1799,1850,1850
"85716","Tucson","AZ","Tucson","Pima",129,,,,,,,,,,,,,,575,595,595,595,595,625,650,595,575,595,595,595,595,650,675,662.5,650,605,575,575,550,550,550,550,550,550,550,575,575,575,575,575,575,595,575,575,575,585,575,550,575,595,595,575,575,550,550,550,575,600,625,625,625,600,637.5,625,575,610,595,575,575,595,600,595,637.5,637.5,650,625,695,650,625
"02127","Boston","MA","Boston","Suffolk",130,,,,,,,,,,,,,,,,,,,,,2550,2513,2650,2772.5,2492,2600,2585,2500,2434,2404,2600,2800,2897.5,2925,2800,2795,2750,2650,2760,2800,2750,2712.5,2750,2800,2800,2800,2700,2600,2597.5,2625,2600,2650,2650,2720.5,2700,2650,2800,2775,2700,2775,2637.5,2650,2650,2650,2743,2800,2800,2850,2700,2800,2800,2800,2853,2900,2750,2800,3000,3000,3000,3000,3012.5,3000,2985,3000
"10034","New York","NY","New York","New York",131,,,,,,,,,,,,,,,,,,1450,1450,1425,1350,1450,1522,1450,1375,1350,1450,1450,1495,1495,1450,1450,1495,1475,1450,1450,1475,1450,1450,1450,1475,1475,1495,1550,1595,1606,1650,1650,1650,1650,1600,1650,1650,1600,1650,1675,1700,1762.5,1695,1695,1712.5,1700,1772.5,1750,1700,1700,1650,1700,1700,1750,1695,1600,1695,1675,1695,1695,1750,1775,1795,1855,1825,1825,1825,1812.5
"11205","New York","NY","New York","Kings",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,2899,3100,3100,2900,2850,2795,2746,2700,2700,2750,2850,2800,2800,2795,2800,2900,2800,2800,2850,2800,2600,2699,2699,2699,2700,2750,2800,2800,2792,2700
"60605","Chicago","IL","Chicago","Cook",133,,,,,1683.5,1644,1775,1811,1799,1854,1749,1946.5,1961,2010,1820,1766,1707,1814,1955,2100,2100,1895,1895,1830.5,1754,1843,1900,1903.5,2020,1961,2017,1950,1900,1908,1859,1785,1864,1900,1970.5,1900,1900,1900,1890,1892,1970,2000,2055,2000,1911.5,1977.5,1969.5,1979,2035,1904,1910,1920,1951.5,2000,1906,1940.5,1921.5,2011,1983,2000,1921,1914,1825,1862,1887,1969,1991,1895,1908,1970,1795,1968,1922,1991,2000,2014,2007,2014,2058.5,2000
"12601","Town of Poughkeepsie","NY","New York","Dutchess",134,,,,,,,,,,,,,,,,,,,,,,,900,900,950,950,900,875,895,950,1000,975,950,850,850,875,900,850,950,950,945,950,950,1000,1049,1024.5,950,1000,1050,975,1000,1000,1050,1050,1000,1050,1050,1100,1050,1072.5,1050,1037.5,1012.5,1100,1100,1100,1100,1095,1150,1050,1125,1072.5,1100,1150,1100,1150,1100,1150,1200,1200,1200,1150,1150,1150
"02472","Watertown","MA","Boston","Middlesex",135,,,,,,,,,,,,,,,,,,1800,1795,2000,1925,1800,1800,1900,1800,1787.5,1825,1800,1800,1800,1850,1800,1900,1800,1962.5,1962.5,1900,1900,1850,1850,1850,1900,1905,2000,2050,2197.5,2100,2050,1950,1950,2000,2000,2050,2000,2200,2100,2150,2200,2150,2172.5,2100,2100,2100,2200,2200,2200,2200,2100,2104,2175,2150,2100,2100,2200,2100,2100,2300,2395,2425,2325,2312.5,2350,2350,2300
"10026","New York","NY","New York","New York",136,,,,,,,,,,,,,,,,,,2400,2495,2625,2762.5,2700,2712.5,2700,2595,2600,2600,2532,2495,2495,2595,2598,2600,2596.5,2650,2595,2600,2600,2500,2500,2595,2600,2595,2595,2600,2700,2700,2772.5,2700,2519,2700,2612,2800,2750,2699,2550,2650,2697.5,2695,2772.5,2750,2750,2818,2850,2843,2797.5,2725,2700,2661,2795,2795,2632,2547.5,2750,2532.5,2594,2650,2650,2700,2652.5,2685,2800,2836,2683.5
"02139","Cambridge","MA","Boston","Middlesex",137,,,,,2650,2350,2350,2300,2325,2250,2250,2362.5,2546.5,2400,2500,2579,2720,2899,2682,2573.5,2500,2400,2700,2835,2685,2461,2479,2551,2899.5,2825,2800,2700,2500,2600,2690,2600,2555,2500,2600,2600,2600,2600,2700,2700,2612.5,2600,2650,2550,2600,2500,2500,2475,2500,2600,2600,2600,2600,2600,2600,2600,2500,2425,2400,2500,2550,2600,2800,2872.5,2700,2750,2750,2625,2500,2595,2610,2619.5,2600,2800,2885,2850,2865,2800,2800,2750
"02138","Cambridge","MA","Boston","Middlesex",138,,,,,1725,1650,1700,1725,1725,1800,1900,1920,1870,1925,1900,2087.5,1800,2085,1955,2065,2030,2075,2155,2262.5,2250,2275,2200,2177.5,2250,2200,2200,2200,2200,2200,2362.5,2397.5,2345,2375,2395,2455,2426,2400,2400,2422.5,2450,2400,2457,2400,2400,2365,2400,2400,2385,2400,2500,2402.5,2400,2430,2407.5,2462.5,2497,2462.5,2400,2450,2500,2450,2500,2575,2500,2500,2495,2500,2550,2350,2350,2400,2400,2450,2500,2545,2575,2510,2522.5,2500
"11217","New York","NY","New York","Kings",139,,,,,,,,,,,2425,2400,2400,2599,2450,2450,2500,2500,2525,2572.5,2525,2671,2500,2700,2500,2500,2697,2675,2800,2800,2799.5,2900,2772.5,2900,2900,2900,2850,2900,2795,2755,2700,2712.5,2800,2990,2950,2900,2900,3051,3200,2861,2900,2875,2950,2914,2914,2987.5,2900,2900,2950,2950,2950,2900,2895,2900,2850,2900,2950,2900,3100,3000,2999.5,3000,2900,2978,2903,2750,2800,2900,2900,2995,3000,3078,3075,3100
"11237","New York","NY","New York","Kings",140,,,,,,,,,,,,,,,,,,,,,,,,2200,2099,1849.5,2099,2100,2150,2200,2324.5,2399,2400,2400,2599,2650,2600,2550,2500,2400,2400,2350,2399,2399.5,2400,2400,2499,2562.5,2499,2400,2400,2500,2599,2550,2500,2500,2550,2650,2650,2750,2650,2600,2550,2600,2550,2500,2500,2500,2550,2700,2600,2705,2700,2700,2595,2495,2493.5,2500,2595,2600,2600,2650,2700,2595
"11103","New York","NY","New York","Queens",141,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1825,1895,1900,1825,1825,1850,1900,1975,2000,2000,2000,2000,1995,2000,1962.5,1900,1900,2000,2000,2000,2000,2050,2100,2000,2050,2100,2125,2150,2100,2150,2200,2200,2200,2200,2150,2150,2150,2200,2200,2200,2200,2200,2200,2250,2300,2300,2200,2200,2200,2199.5,2150,2200,2162.5,2250,2250,2300,2300,2250
"11367","New York","NY","New York","Queens",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2000,1992.5,1975,1975,1999,1950,1950,1975,1975,1975,1975
"33130","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490,2500,2400,2200,2100,2300,2300,2350,2350,2400,2400,2100,2150,2050,2300,2300,2200,2000,2025,2200,2000,2025,2025,2100,2175,2325,2200,2100,2300,2300,2350,2400,2400,2267.5,2225,2350,2200,2100,2150,2285,2350,2300,2400,2400,2400,2500,2500,2500,2500,2450,2450
"02128","Boston","MA","Boston","Suffolk",144,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1525,1675,1750,1895,1900,2000,1800,1800,1800,1855,1800,1800,1800,2000,2000,2000,2075,2025,1900,2000,2100,2000,2000,2100,2049,2175,2107.5,2200,2200,2200,2200,2200,2250,2300,2250,2250,2250,2200,2300,2300,2300,2250,2200,2200,2141.5,2462.5,2450,2400,2450,2450,2500,2500,2457.5,2400
"80203","Denver","CO","Denver","Denver",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.5,995,1000,995,1050,1100,1100,1085,1130,1075,1225,1225
"10035","New York","NY","New York","New York",146,,,,,,,,,,,,,,,,2600,2400,2450,2400,2300,2250,2400,2500,2400,2350,2350,2350,2250,2200,2200,2200,2150,2200,2200,2100,2175,2150,2075,2100,2150,2195,2199,2200,2290,2250,2095,2085,2095,2136.5,2100,2099.5,2150,2250,2100,2100,2200,2400,2350,2200,2395,2400,2460,2395,2395,2395,2377,2300,2336,2175,2390,2400,2250,2200,2325,2200,2300,2400,2410,2450,2500,2400,2415,2400,2378.5
"33401","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,1172.5,1100,1127.5,1217.5,1150,1100,1127.5,1200,1250,1200,1127.5,1295,1200
"10013","New York","NY","New York","New York",148,,,,,,,,,,,,,4450,4450,4200,3987.5,3999.5,3997.5,3997.5,3950,3950,3975,4000,3950,3997.5,3962.5,3900,3895,3782.5,4000,4000,4000,3989,3956.5,4500,4425,4395,4300,4250,4295,4300,4370,4400,4499,4695,4495,4995,4475,4495,4475,4475,4500,4650,4850,4800,4997.5,4977,4895,4972.5,4695,4500,4550,4495,4222.5,4195,4495,4450,4500,4045,4495,4485,4375,4450,4895,4375,4500,4765,4795,4695,4695,4595,4762.5,4795,4625
"10075","New York","NY","New York","New York",149,,,,,,,,,,,,2425,2395,2422.5,2350,2340,2350,2395,2400,2350,2400,2400,2450,2395,2370,2375,2395,2395,2450,2400,2425,2450,2500,2500,2500,2495,2500,2450,2400,2350,2400,2400,2495,2550,2550,2450,2440,2395,2392.5,2350,2400,2425,2514,2400,2450,2443,2450,2495,2472.5,2425,2499.5,2450,2400,2450,2412.5,2495,2425,2495,2500,2425,2485,2400,2425,2495,2392.5,2425,2450,2475,2497.5,2495,2595,2550,2450,2495
"11102","New York","NY","New York","Queens",150,,,,,,,,,,,,,,,,,,,1850,1900,1990,2165,2200,2300,2375,2100,1900,1900,1900,1900,2000,1995,2000,2100,2150,2200,2300,2200,2100,2100,2200,2200,2200,2250,2312.5,2300,2300,2350,2400,2350,2300,2250,2250,2350,2375,2395,2350,2300,2400,2500,2450,2422,2350,2395,2400,2400,2400,2400,2400,2400,2450,2500,2350,2500,2295,2400,2400,2400,2400,2300,2400,2400,2497,2300
"33140","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2500,2150,2150,2149.5,2300,2300,2300,2100,2125,2150,2400,2450,2640,2500,2500
"11101","New York","NY","New York","Queens",152,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2525,2500,2500,2600,2503,2600,2700,2650,2615,2625,2600,2600,2600,2595,2598,2600,2620,2650,2700,2630,2600,2600,2600,2677,2690,2650,2697.5,2725,2725,2785,2751,2700,2736,2700,2695,2700,2700,2650,2672,2683.5,2654,2730,2700,2743,2750,2784,2714,2767,2615,2720,2650,2650,2625,2610,2650,2752,2795,2785
"02446","Brookline","MA","Boston","Norfolk",153,,,,2050,2100,2275,2100,2100,2210,2177.5,2000,2000,2212.5,2100,2150,2500,2497.5,2375,2300,2200,2125,2050,2092.5,2250,2200,2350,2487.5,2875,2800,2450,2385,2450,2455,2485,2400,2400,2500,2500,2572.5,2650,2665,2650,2650,2600,2550,2540,2600,2550,2500,2570,2650,2727.5,2775,2750,2695,2700,2637.5,2560,2570,2575,2600,2685,2900,2962.5,3000,2900,2810,2925,3125,2850,2600,2800,2600,2600,2995,3095,2800,2850,2900,2900,2900,2945,2800,2835
"23503","Norfolk","VA","Virginia Beach","Norfolk City",154,,,,,,,800,795,750,725,695,700,725,725,725,795,725,695,685,725,750,750,772.5,750,772.5,750,750,750,750,775,790,790,790,790,795,775,750,775,822.5,762.5,750,750,775,762.5,750,825,825,795,755,775,775,750,750,750,775,775,780,781,750,750,725,750,750,762.5,750,750,762.5,795,750,750,782.5,797.5,750,750,750,750,788,795,797,800,800,785,750,785
"60202","Evanston","IL","Chicago","Cook",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1195,1195,1197.5,1245,1220,1295,1250,1250,1227.5,1200,1250,1270,1325,1325,1395,1280,1295,1225,1285,1250,1250,1217.5,1270,1297.5,1350,1350,1395,1350,1350,1350,1337.5
"11231","New York","NY","New York","Kings",156,,,,,,,,,,,,,,,,,,,,2547.5,2600,2500,2500,2675,2850,2800,2750,2500,2600,2750,2800,3000,3000,3000,3000,2900,2800,2900,2900,2850,2800,2800,2750,2800,2800,2850,2950,2800,2850,2800,2897.5,2800,2600,2800,2900,3100,2950,2975,3000,3000,2975,2995,2950,2900,2900,2995,3000,2995,2900,2995,2950,3000,3100,3000,2695,2850,2800,2800,2800,2900,2800,2800,2850,2800
"10001","New York","NY","New York","New York",157,,,,,,,,,,,,,,,,3400,3495,3450,3400,3395,3450,3600,3600,3660,3630,3597.5,3500,3400,3400,3400,3422.5,3425,3400,3450,3451.5,3490,3400,3300,3295,3300,3319,3350,3350,3400,3500,3450,3300,3449,3350,3300,3425,3355,3357.5,3490,3462,3500,3612,3650,3800,3866,3650,3600,3637.5,3637.5,3400,3362.5,3397.5,3395,3695,3695,3595,3595,3600,3770,3490,3556,3600,3648,3795,3838,3623,3950,3870,3916.5
"10012","New York","NY","New York","New York",158,,,,2450,2500,2595,2600,2695,2850,2800,2800,2797.5,2895,2922,2922,2850,2900,2992.5,2995,3000,3000,3025,3200,2967,3195,3250,3250,3195,2995,2995,2995,3050,3150,3200,3275,3300,3395,3395,3299,3295,3295,3300,3300,3295,3299,3300,3350,3395,3447.5,3500,3495,3500,3495,3500,3495,3295,3333,3400,3350,3450,3495,3450,3395,3400,3295,3325,3400,3350,3300,3350,3250,3195,3395,3397.5,3295,3300,3395,3350,3395,3395,3395,3500,3495,3400
"60654","Chicago","IL","Chicago","Cook",159,,,,,,1807.5,1800,1754.5,1812.5,1850,1850,1893.5,1963.5,1963.5,1935,1937,1962,1921.5,2015,2115.5,2040,1939.5,1929,1811,1825,1923,1953,1973,2050,2100,2019,2072,2150,2205,2200,2150,2100,2071,2062.5,2121,2122.5,2139,2200,2350,2381,2361.5,2380,2265,2241,2321,2336,2280,2277,2237,2390,2499,2450,2450,2450,2633,2639,2634,2497,2504.5,2609,2350,2290,2300,2300,2300,2346,2237,2312,2245,2176,2198.5,2177,2245,2245,2237,2274,2275,2314,2303
